"name","app_version","date","source","component","component_version","purl","transitive"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","http-auth","2.25.62","pkg:maven/software.amazon.awssdk/http-auth@2.25.62?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","json-utils","2.25.62","pkg:maven/software.amazon.awssdk/json-utils@2.25.62?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","third-party-jackson-core","2.25.62","pkg:maven/software.amazon.awssdk/third-party-jackson-core@2.25.62?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","apache-client","2.25.62","pkg:maven/software.amazon.awssdk/apache-client@2.25.62?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","httpclient","4.5.14","pkg:maven/org.apache.httpcomponents/httpclient@4.5.14?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","commons-logging","1.3.2","pkg:maven/commons-logging/commons-logging@1.3.2?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","httpcore","4.4.16","pkg:maven/org.apache.httpcomponents/httpcore@4.4.16?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","regions","2.25.62","pkg:maven/software.amazon.awssdk/regions@2.25.62?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","auth","2.25.62","pkg:maven/software.amazon.awssdk/auth@2.25.62?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","eventstream","1.0.1","pkg:maven/software.amazon.eventstream/eventstream@1.0.1?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","aws-core","2.25.62","pkg:maven/software.amazon.awssdk/aws-core@2.25.62?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","netty-nio-client","2.25.62","pkg:maven/software.amazon.awssdk/netty-nio-client@2.25.62?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","jackson-datatype-jdk8","2.17.1","pkg:maven/com.fasterxml.jackson.datatype/jackson-datatype-jdk8@2.17.1?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","http-client-spi","2.25.62","pkg:maven/software.amazon.awssdk/http-client-spi@2.25.62?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","reactive-streams","1.0.4","pkg:maven/org.reactivestreams/reactive-streams@1.0.4?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","google-cloud-core","2.38.1","pkg:maven/com.google.cloud/google-cloud-core@2.38.1?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","auto-value-annotations","1.10.4","pkg:maven/com.google.auto.value/auto-value-annotations@1.10.4?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","proto-google-iam-v1","1.34.1","pkg:maven/com.google.api.grpc/proto-google-iam-v1@1.34.1?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","threetenbp","1.6.9","pkg:maven/org.threeten/threetenbp@1.6.9?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","api-common","2.31.1","pkg:maven/com.google.api/api-common@2.31.1?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","google-auth-library-credentials","1.23.0","pkg:maven/com.google.auth/google-auth-library-credentials@1.23.0?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","google-auth-library-oauth2-http","1.23.0","pkg:maven/com.google.auth/google-auth-library-oauth2-http@1.23.0?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","google-http-client","1.44.1","pkg:maven/com.google.http-client/google-http-client@1.44.1?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","google-http-client-gson","1.44.1","pkg:maven/com.google.http-client/google-http-client-gson@1.44.1?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","google-cloud-storage","2.39.0","pkg:maven/com.google.cloud/google-cloud-storage@2.39.0?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","opencensus-contrib-http-util","0.31.1","pkg:maven/io.opencensus/opencensus-contrib-http-util@0.31.1?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","google-http-client-jackson2","1.44.1","pkg:maven/com.google.http-client/google-http-client-jackson2@1.44.1?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","google-api-client","2.4.0","pkg:maven/com.google.api-client/google-api-client@2.4.0?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","google-oauth-client","1.36.0","pkg:maven/com.google.oauth-client/google-oauth-client@1.36.0?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","google-http-client-apache-v2","1.44.1","pkg:maven/com.google.http-client/google-http-client-apache-v2@1.44.1?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","google-api-services-storage","v1-rev20240319-2.0.0","pkg:maven/com.google.apis/google-api-services-storage@v1-rev20240319-2.0.0?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","google-cloud-core-http","2.38.1","pkg:maven/com.google.cloud/google-cloud-core-http@2.38.1?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","google-http-client-appengine","1.44.1","pkg:maven/com.google.http-client/google-http-client-appengine@1.44.1?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","gax-httpjson","2.48.1","pkg:maven/com.google.api/gax-httpjson@2.48.1?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","google-cloud-core-grpc","2.38.1","pkg:maven/com.google.cloud/google-cloud-core-grpc@2.38.1?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","gax-grpc","2.48.1","pkg:maven/com.google.api/gax-grpc@2.48.1?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","grpc-inprocess","1.64.0","pkg:maven/io.grpc/grpc-inprocess@1.64.0?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","grpc-alts","1.64.0","pkg:maven/io.grpc/grpc-alts@1.64.0?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","grpc-grpclb","1.64.0","pkg:maven/io.grpc/grpc-grpclb@1.64.0?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","conscrypt-openjdk-uber","2.5.2","pkg:maven/org.conscrypt/conscrypt-openjdk-uber@2.5.2?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","grpc-auth","1.64.0","pkg:maven/io.grpc/grpc-auth@1.64.0?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","javax.annotation-api","1.3.2","pkg:maven/javax.annotation/javax.annotation-api@1.3.2?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","opencensus-api","0.31.1","pkg:maven/io.opencensus/opencensus-api@0.31.1?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","proto-google-cloud-storage-v2","2.39.0-alpha","pkg:maven/com.google.api.grpc/proto-google-cloud-storage-v2@2.39.0-alpha?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","grpc-google-cloud-storage-v2","2.39.0-alpha","pkg:maven/com.google.api.grpc/grpc-google-cloud-storage-v2@2.39.0-alpha?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","gapic-google-cloud-storage-v2","2.39.0-alpha","pkg:maven/com.google.api.grpc/gapic-google-cloud-storage-v2@2.39.0-alpha?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","grpc-netty-shaded","1.64.0","pkg:maven/io.grpc/grpc-netty-shaded@1.64.0?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","grpc-googleapis","1.64.0","pkg:maven/io.grpc/grpc-googleapis@1.64.0?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","grpc-xds","1.64.0","pkg:maven/io.grpc/grpc-xds@1.64.0?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","opencensus-proto","0.2.0","pkg:maven/io.opencensus/opencensus-proto@0.2.0?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","re2j","1.7","pkg:maven/com.google.re2j/re2j@1.7?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","grpc-rls","1.64.0","pkg:maven/io.grpc/grpc-rls@1.64.0?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","gax","2.48.1","pkg:maven/com.google.api/gax@2.48.1?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","azure-storage-blob","12.26.0","pkg:maven/com.azure/azure-storage-blob@12.26.0?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","azure-core-http-netty","1.15.0","pkg:maven/com.azure/azure-core-http-netty@1.15.0?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","netty-transport-native-kqueue","4.1.110.Final","pkg:maven/io.netty/netty-transport-native-kqueue@4.1.110.Final?classifier=osx-x86_64&type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","netty-transport-classes-kqueue","4.1.110.Final","pkg:maven/io.netty/netty-transport-classes-kqueue@4.1.110.Final?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","reactor-netty-http","1.1.19","pkg:maven/io.projectreactor.netty/reactor-netty-http@1.1.19?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","netty-resolver-dns-native-macos","4.1.110.Final","pkg:maven/io.netty/netty-resolver-dns-native-macos@4.1.110.Final?classifier=osx-x86_64&type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","netty-resolver-dns-classes-macos","4.1.110.Final","pkg:maven/io.netty/netty-resolver-dns-classes-macos@4.1.110.Final?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","reactor-netty-core","1.1.19","pkg:maven/io.projectreactor.netty/reactor-netty-core@1.1.19?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","azure-storage-internal-avro","12.11.0","pkg:maven/com.azure/azure-storage-internal-avro@12.11.0?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","jackson-dataformat-xml","2.17.1","pkg:maven/com.fasterxml.jackson.dataformat/jackson-dataformat-xml@2.17.1?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","stax2-api","4.2.2","pkg:maven/org.codehaus.woodstox/stax2-api@4.2.2?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","woodstox-core","6.6.2","pkg:maven/com.fasterxml.woodstox/woodstox-core@6.6.2?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","azure-core","1.49.0","pkg:maven/com.azure/azure-core@1.49.0?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","azure-json","1.1.0","pkg:maven/com.azure/azure-json@1.1.0?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","azure-xml","1.0.0","pkg:maven/com.azure/azure-xml@1.0.0?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","reactor-core","3.6.6","pkg:maven/io.projectreactor/reactor-core@3.6.6?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","azure-storage-common","12.25.0","pkg:maven/com.azure/azure-storage-common@12.25.0?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","azure-identity","1.12.1","pkg:maven/com.azure/azure-identity@1.12.1?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","msal4j","1.15.0","pkg:maven/com.microsoft.azure/msal4j@1.15.0?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","oauth2-oidc-sdk","11.9.1","pkg:maven/com.nimbusds/oauth2-oidc-sdk@11.9.1?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","jcip-annotations","1.0-1","pkg:maven/com.github.stephenc.jcip/jcip-annotations@1.0-1?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","content-type","2.3","pkg:maven/com.nimbusds/content-type@2.3?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","lang-tag","1.7","pkg:maven/com.nimbusds/lang-tag@1.7?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","nimbus-jose-jwt","9.39.2","pkg:maven/com.nimbusds/nimbus-jose-jwt@9.39.2?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","json-smart","2.5.1","pkg:maven/net.minidev/json-smart@2.5.1?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","accessors-smart","2.5.1","pkg:maven/net.minidev/accessors-smart@2.5.1?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","msal4j-persistence-extension","1.3.0","pkg:maven/com.microsoft.azure/msal4j-persistence-extension@1.3.0?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","jna-platform","5.14.0","pkg:maven/net.java.dev.jna/jna-platform@5.14.0?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","identity-sdk","8.5.1","pkg:maven/io.camunda/identity-sdk@8.5.1?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","auth0","1.45.1","pkg:maven/com.auth0/auth0@1.45.1?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","okhttp","4.12.0","pkg:maven/com.squareup.okhttp3/okhttp@4.12.0?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","kotlin-stdlib-jdk8","1.9.24","pkg:maven/org.jetbrains.kotlin/kotlin-stdlib-jdk8@1.9.24?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","kotlin-stdlib","1.9.24","pkg:maven/org.jetbrains.kotlin/kotlin-stdlib@1.9.24?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","kotlin-stdlib-jdk7","1.9.24","pkg:maven/org.jetbrains.kotlin/kotlin-stdlib-jdk7@1.9.24?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","okio","3.5.0","pkg:maven/com.squareup.okio/okio@3.5.0?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","okio-jvm","3.9.0","pkg:maven/com.squareup.okio/okio-jvm@3.9.0?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","logging-interceptor","4.12.0","pkg:maven/com.squareup.okhttp3/logging-interceptor@4.12.0?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","failsafe","2.4.4","pkg:maven/net.jodah/failsafe@2.4.4?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","jwks-rsa","0.22.1","pkg:maven/com.auth0/jwks-rsa@0.22.1?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","commons-collections4","4.4","pkg:maven/org.apache.commons/commons-collections4@4.4?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","ehcache","3.10.8","pkg:maven/org.ehcache/ehcache@3.10.8?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","cache-api","1.1.1","pkg:maven/javax.cache/cache-api@1.1.1?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","testcontainers-keycloak","3.3.1","pkg:maven/com.github.dasniko/testcontainers-keycloak@3.3.1?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","shrinkwrap-api","1.2.6","pkg:maven/org.jboss.shrinkwrap/shrinkwrap-api@1.2.6?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","shrinkwrap-impl-base","1.2.6","pkg:maven/org.jboss.shrinkwrap/shrinkwrap-impl-base@1.2.6?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","shrinkwrap-spi","1.2.6","pkg:maven/org.jboss.shrinkwrap/shrinkwrap-spi@1.2.6?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","keycloak-admin-client","24.0.4","pkg:maven/org.keycloak/keycloak-admin-client@24.0.4?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","keycloak-core","24.0.4","pkg:maven/org.keycloak/keycloak-core@24.0.4?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","keycloak-common","24.0.4","pkg:maven/org.keycloak/keycloak-common@24.0.4?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","resteasy-client","6.2.7.Final","pkg:maven/org.jboss.resteasy/resteasy-client@6.2.7.Final?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","resteasy-client-api","6.2.7.Final","pkg:maven/org.jboss.resteasy/resteasy-client-api@6.2.7.Final?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","resteasy-core-spi","6.2.7.Final","pkg:maven/org.jboss.resteasy/resteasy-core-spi@6.2.7.Final?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","resteasy-core","6.2.7.Final","pkg:maven/org.jboss.resteasy/resteasy-core@6.2.7.Final?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","jandex","2.4.4.Final","pkg:maven/org.jboss/jandex@2.4.4.Final?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","jakarta.activation-api","2.1.3","pkg:maven/jakarta.activation/jakarta.activation-api@2.1.3?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","angus-activation","2.0.2","pkg:maven/org.eclipse.angus/angus-activation@2.0.2?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","asyncutil","0.1.0","pkg:maven/com.ibm.async/asyncutil@0.1.0?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","jboss-logging","3.5.3.Final","pkg:maven/org.jboss.logging/jboss-logging@3.5.3.Final?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","jakarta.ws.rs-api","3.1.0","pkg:maven/jakarta.ws.rs/jakarta.ws.rs-api@3.1.0?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","resteasy-multipart-provider","6.2.7.Final","pkg:maven/org.jboss.resteasy/resteasy-multipart-provider@6.2.7.Final?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","jakarta.mail-api","2.1.3","pkg:maven/jakarta.mail/jakarta.mail-api@2.1.3?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","angus-mail","2.0.3","pkg:maven/org.eclipse.angus/angus-mail@2.0.3?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","apache-mime4j-dom","0.8.9","pkg:maven/org.apache.james/apache-mime4j-dom@0.8.9?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","apache-mime4j-core","0.8.9","pkg:maven/org.apache.james/apache-mime4j-core@0.8.9?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","apache-mime4j-storage","0.8.9","pkg:maven/org.apache.james/apache-mime4j-storage@0.8.9?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","resteasy-jackson2-provider","6.2.7.Final","pkg:maven/org.jboss.resteasy/resteasy-jackson2-provider@6.2.7.Final?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","jackson-jakarta-rs-base","2.17.1","pkg:maven/com.fasterxml.jackson.jakarta.rs/jackson-jakarta-rs-base@2.17.1?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","jackson-jakarta-rs-json-provider","2.17.1","pkg:maven/com.fasterxml.jackson.jakarta.rs/jackson-jakarta-rs-json-provider@2.17.1?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","jackson-module-jakarta-xmlbind-annotations","2.17.1","pkg:maven/com.fasterxml.jackson.module/jackson-module-jakarta-xmlbind-annotations@2.17.1?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","json-patch","1.13","pkg:maven/com.github.java-json-tools/json-patch@1.13?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","msg-simple","1.2","pkg:maven/com.github.java-json-tools/msg-simple@1.2?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","btf","1.3","pkg:maven/com.github.java-json-tools/btf@1.3?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","jackson-coreutils","2.0","pkg:maven/com.github.java-json-tools/jackson-coreutils@2.0?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","resteasy-jaxb-provider","6.2.7.Final","pkg:maven/org.jboss.resteasy/resteasy-jaxb-provider@6.2.7.Final?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","jakarta.xml.bind-api","4.0.2","pkg:maven/jakarta.xml.bind/jakarta.xml.bind-api@4.0.2?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","codemodel","4.0.5","pkg:maven/org.glassfish.jaxb/codemodel@4.0.5?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","jaxb-core","4.0.5","pkg:maven/org.glassfish.jaxb/jaxb-core@4.0.5?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","jaxb-jxc","4.0.5","pkg:maven/org.glassfish.jaxb/jaxb-jxc@4.0.5?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","jaxb-runtime","4.0.5","pkg:maven/org.glassfish.jaxb/jaxb-runtime@4.0.5?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","txw2","4.0.5","pkg:maven/org.glassfish.jaxb/txw2@4.0.5?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","jaxb-xjc","4.0.5","pkg:maven/org.glassfish.jaxb/jaxb-xjc@4.0.5?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","xsom","4.0.5","pkg:maven/org.glassfish.jaxb/xsom@4.0.5?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","istack-commons-runtime","4.1.2","pkg:maven/com.sun.istack/istack-commons-runtime@4.1.2?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","istack-commons-tools","4.1.2","pkg:maven/com.sun.istack/istack-commons-tools@4.1.2?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","relaxng-datatype","4.0.3","pkg:maven/com.sun.xml.bind.external/relaxng-datatype@4.0.3?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","rngom","4.0.3","pkg:maven/com.sun.xml.bind.external/rngom@4.0.3?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","feign-core","13.2.1","pkg:maven/io.github.openfeign/feign-core@13.2.1?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","feign-jackson","13.2.1","pkg:maven/io.github.openfeign/feign-jackson@13.2.1?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","camunda-search-client","8.6.0-SNAPSHOT","pkg:maven/io.camunda/camunda-search-client@8.6.0-SNAPSHOT?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","camunda-search-client-connect","8.6.0-SNAPSHOT","pkg:maven/io.camunda/camunda-search-client-connect@8.6.0-SNAPSHOT?type=jar","true"
"Zoolab","7.3","2025-06-27T10:07:15Z","cdxgen","camunda-search-client-plugin","8.6.0-SNAPSHOT","pkg:maven/io.camunda/camunda-search-client-plugin@8.6.0-SNAPSHOT?type=jar","true"
